Program_ID,Sample_ID,Collection Date,Date_flag,Waterbody Name,Waterbody Type, Latitude, Longitude,Land Use Region,FWMIS ID,Species Code,Common Name,Binomial Name,Sex,Fork Length (mm),Fork LengthMeasurement ,Total Length (mm),Total LengthMeasurement,LengthEstimateFactor,Weight (g),WeightMeasurement,Maturity,Age (years),Aging Structure,Hg (mg/kg)
07-WC-BURB-18,07-WC-BURB-18,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,271,Field,Unknown,NA,NA,113,Field,Unknown,Unknown,Unknown,0.254
07-WC-BURB-17,07-WC-BURB-17,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,297,Field,Unknown,NA,NA,162,Field,Unknown,Unknown,Unknown,0.352
07-WC-BURB-16,07-WC-BURB-16,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,362,Field,Unknown,NA,NA,258,Field,Unknown,Unknown,Unknown,0.312
07-WC-BURB-15,07-WC-BURB-15,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,246,Field,Unknown,NA,NA,83,Field,Unknown,Unknown,Unknown,0.156
07-WC-BURB-14,07-WC-BURB-14,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,386,Field,Unknown,NA,NA,321,Field,Unknown,Unknown,Unknown,0.301
07-WC-BURB-13,07-WC-BURB-13,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,417,Field,Unknown,NA,NA,361,Field,Unknown,Unknown,Unknown,0.294
07-WC-BURB-12,07-WC-BURB-12,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,140,Field,Unknown,NA,NA,16,Field,Unknown,Unknown,Unknown,0.104
07-WC-BURB-11,07-WC-BURB-11,01-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,596,Field,Unknown,NA,NA,1422,Field,Unknown,Unknown,Unknown,0.343
07-WC-BURB-10,07-WC-BURB-10,05-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,435,Field,Unknown,NA,NA,491,Field,Unknown,Unknown,Unknown,0.337
07-WC-BURB-09,07-WC-BURB-09,05-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,295,Field,Unknown,NA,NA,153,Field,Unknown,Unknown,Unknown,0.237
07-WC-BURB-08,07-WC-BURB-08,02-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,455,Field,Unknown,NA,NA,477,Field,Unknown,Unknown,Unknown,0.434
07-WC-BURB-07,07-WC-BURB-07,02-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,376,Field,Unknown,NA,NA,317,Field,Unknown,Unknown,Unknown,0.298
07-WC-BURB-06,07-WC-BURB-06,02-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,486,Field,Unknown,NA,NA,808,Field,Unknown,Unknown,Unknown,0.331
07-WC-BURB-05,07-WC-BURB-05,03-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,371,Field,Unknown,NA,NA,345,Field,Unknown,Unknown,Unknown,0.201
07-WC-BURB-04,07-WC-BURB-04,03-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,215,Field,Unknown,NA,NA,48,Field,Unknown,Unknown,Unknown,0.163
07-WC-BURB-03,07-WC-BURB-03,03-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,432,Field,Unknown,NA,NA,404,Field,Unknown,Unknown,Unknown,0.278
07-WC-BURB-02,07-WC-BURB-02,04-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,351,Field,Unknown,NA,NA,277,Field,Unknown,Unknown,Unknown,0.201
07-WC-BURB-01,07-WC-BURB-01,04-Oct-07,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,480,Field,Unknown,NA,NA,653,Field,Unknown,Unknown,Unknown,0.17
07-PC-BURB-02,07-PC-BURB-02,14-Nov-07,0,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,18007,BURB,Burbot,Lota lota,Unknown,439,Field,Unknown,NA,NA,735,Field,Unknown,Unknown,Unknown,0.222
07-PC-BURB-01,07-PC-BURB-01,14-Nov-07,0,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,18007,BURB,Burbot,Lota lota,Unknown,503,Field,Unknown,NA,NA,830,Field,Unknown,Unknown,Unknown,0.332
06-WB-BURB-04,WABAM04,16-Feb-06,0,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,6095,BURB,Burbot,Lota lota,Unknown,630,Field,Unknown,NA,NA,2470,Field,Unknown,Unknown,Unknown,0.116
06-WB-BURB-03,WABAM03,16-Feb-06,0,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,6095,BURB,Burbot,Lota lota,Unknown,630,Field,Unknown,NA,NA,2450,Field,Unknown,Unknown,Unknown,0.099
06-WB-BURB-02,WABAM02,16-Feb-06,0,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,6095,BURB,Burbot,Lota lota,Unknown,595,Field,Unknown,NA,NA,2490,Field,Unknown,Unknown,Unknown,0.082
06-WB-BURB-01,WABAM01,16-Feb-06,0,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,6095,BURB,Burbot,Lota lota,Unknown,582,Field,Unknown,NA,NA,2230,Field,Unknown,Unknown,Unknown,0.08
05-WC-BURB-01,05-WC-BURB-01,29-Sep-05,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,337,Unknown,NA,Unknown,NA,Unknown,NA,NA,0.426
05-LB-BURB-01,05-LB-BURB-01,04-Oct-05,0,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,2095,BURB,Burbot,Lota lota,Unknown,642,Field,Unknown,NA,NA,1836,Field,Unknown,Unknown,Unknown,0.447
04-WC-BURB-08,WC17,07-Oct-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,332,Field,Unknown,NA,NA,260,Field,Unknown,Unknown,Unknown,0.224
04-WC-BURB-07,WC16,07-Oct-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,321,Field,Unknown,NA,NA,200,Field,Unknown,Unknown,Unknown,0.265
04-WC-BURB-06,WC9,07-Oct-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,299,Field,Unknown,NA,NA,150,Field,Unknown,Unknown,Unknown,0.364
04-WC-BURB-05,WC8,07-Oct-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,292,Field,Unknown,NA,NA,155,Field,Unknown,Unknown,Unknown,0.322
04-WC-BURB-04,WC82,29-Sep-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,329,Field,Unknown,NA,NA,230,Field,Unknown,Unknown,Unknown,0.21
04-WC-BURB-03,WC50,28-Sep-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,501,Field,Unknown,NA,NA,760,Field,Unknown,Unknown,Unknown,0.192
04-WC-BURB-02,WC49,28-Sep-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,361,Field,Unknown,NA,NA,230,Field,Unknown,Unknown,Unknown,0.286
04-WC-BURB-01,WC48,28-Sep-04,0,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,284,Field,Unknown,NA,NA,130,Field,Unknown,Unknown,Unknown,0.233
03-WC-BURB-29,E21-8,07-Oct-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,338,Unknown,NA,155,Unknown,Unknown,NA,NA,0.382
03-WC-BURB-28,E21-3,07-Oct-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,222,Unknown,NA,45,Unknown,Unknown,NA,NA,0.334
03-WC-BURB-27,E21-1,07-Oct-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,228,Unknown,NA,55,Unknown,Unknown,NA,NA,0.089
03-WC-BURB-26,D20-16,28-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,241,Unknown,NA,65,Unknown,Unknown,NA,NA,0.151
03-WC-BURB-25,D20-15,28-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,320,Unknown,NA,190,Unknown,Unknown,NA,NA,0.325
03-WC-BURB-24,D20-14,23-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,320,Unknown,NA,155,Unknown,Unknown,NA,NA,0.476
03-WC-BURB-23,D20-13,23-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,291,Unknown,NA,185,Unknown,Unknown,NA,NA,0.301
03-WC-BURB-22,D20-12,23-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,283,Unknown,NA,160,Unknown,Unknown,NA,NA,0.272
03-WC-BURB-21,D20-11,23-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,224,Unknown,NA,55,Unknown,Unknown,NA,NA,0.424
03-WC-BURB-20,D20-10,23-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,176,Unknown,NA,25,Unknown,Unknown,NA,NA,0.043
03-WC-BURB-19,D20-9,23-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,285,Unknown,NA,135,Unknown,Unknown,NA,NA,0.34
03-WC-BURB-18,D20-8,23-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,246,Unknown,NA,85,Unknown,Unknown,NA,NA,0.308
03-WC-BURB-17,D20-7,24-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,149,Unknown,NA,10,Unknown,Unknown,NA,NA,0.068
03-WC-BURB-16,D20-6,24-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,198,Unknown,NA,35,Unknown,Unknown,NA,NA,0.261
03-WC-BURB-15,D20-5,24-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,189,Unknown,NA,30,Unknown,Unknown,NA,NA,0.084
03-WC-BURB-14,D20-4,24-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,271,Unknown,NA,95,Unknown,Unknown,NA,NA,0.267
03-WC-BURB-13,D20-3,24-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,136,Unknown,NA,10,Unknown,Unknown,NA,NA,0.073
03-WC-BURB-12,D20-2,24-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,187,Unknown,NA,35,Unknown,Unknown,NA,NA,0.147
03-WC-BURB-11,F21-9,21-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,300,Unknown,NA,120,Unknown,Unknown,NA,NA,0.451
03-WC-BURB-10,F21-8,22-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,346,Unknown,NA,240,Unknown,Unknown,NA,NA,0.374
03-WC-BURB-09,F21-7,22-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,318,Unknown,NA,190,Unknown,Unknown,NA,NA,0.394
03-WC-BURB-08,F21-6,22-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,253,Unknown,NA,105,Unknown,Unknown,NA,NA,0.295
03-WC-BURB-07,F21-5,22-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,213,Unknown,NA,55,Unknown,Unknown,NA,NA,0.392
03-WC-BURB-06,F21-4,22-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,368,Unknown,NA,295,Unknown,Unknown,NA,NA,0.415
03-WC-BURB-05,F21-3,22-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,237,Unknown,NA,80,Unknown,Unknown,NA,NA,0.334
03-WC-BURB-04,F21-2,22-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,256,Unknown,NA,115,Unknown,Unknown,NA,NA,0.238
03-WC-BURB-03,B20-14,18-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,708,Unknown,NA,1900,Unknown,Unknown,NA,NA,0.811
03-WC-BURB-02,B20-13,18-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,219,Unknown,NA,55,Unknown,Unknown,NA,NA,0.184
03-WC-BURB-01,E21-14,17-Jul-03,Unknown,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,1924,BURB,Burbot,Lota lota,Unknown,Unknown,NA,350,Unknown,NA,250,Unknown,Unknown,NA,NA,0.536
18-LY-CISC-07,18-LY-CISC-07,16-Aug-18,0,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,18002,CISC,Cisco,Coregonus artedi,Female,432,Field,480,Field,NA,1540,Field,Mature,Unknown,Otolith,0.093
18-LY-CISC-06,18-LY-CISC-06,16-Aug-18,0,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,18002,CISC,Cisco,Coregonus artedi,Male,380,Field,424,Field,NA,950,Field,Mature,Unknown,Otolith,0.098
18-LY-CISC-05,18-LY-CISC-05,16-Aug-18,0,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,18002,CISC,Cisco,Coregonus artedi,Female,321,Field,361,Field,NA,560,Field,Mature,Unknown,Otolith,0.065
18-LY-CISC-04,18-LY-CISC-04,16-Aug-18,0,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,18002,CISC,Cisco,Coregonus artedi,Female,435,Field,490,Field,NA,1450,Field,Mature,Unknown,Otolith,0.103
18-LY-CISC-03,18-LY-CISC-03,16-Aug-18,0,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,18002,CISC,Cisco,Coregonus artedi,Male,400,Field,440,Field,NA,1180,Field,Mature,Unknown,Otolith,0.095
18-LY-CISC-02,18-LY-CISC-02,16-Aug-18,0,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,18002,CISC,Cisco,Coregonus artedi,Male,406,Field,450,Field,NA,1150,Field,Mature,Unknown,Otolith,0.124
18-LY-CISC-01,18-LY-CISC-01,16-Aug-18,0,Little Sandy Lake,Lake,55.894257,-113.433869,Lower Peace,18002,CISC,Cisco,Coregonus artedi,Female,400,Field,445,Field,NA,1020,Field,Mature,Unknown,Otolith,0.12
18-GF-CISC-21,18-GF-CISC-21,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,326,Field,367,Field,NA,514,Field,Mature,Unknown,Otolith,0.079
18-GF-CISC-20,18-GF-CISC-20,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,318,Field,361,Field,NA,450,Field,Mature,Unknown,Otolith,0.094
18-GF-CISC-19,18-GF-CISC-19,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,345,Field,383,Field,NA,529,Field,Mature,Unknown,Otolith,0.084
18-GF-CISC-18,18-GF-CISC-18,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,337,Field,379,Field,NA,542,Field,Mature,Unknown,Otolith,0.082
18-GF-CISC-17,18-GF-CISC-17,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,326,Field,367,Field,NA,526,Field,Mature,Unknown,Otolith,0.082
18-GF-CISC-16,18-GF-CISC-16,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,320,Field,361,Field,NA,461,Field,Mature,Unknown,Otolith,0.07
18-GF-CISC-15,18-GF-CISC-15,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,330,Field,373,Field,NA,551,Field,Mature,Unknown,Otolith,0.078
18-GF-CISC-14,18-GF-CISC-14,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,389,Field,442,Field,NA,785,Field,Mature,Unknown,Otolith,0.067
18-GF-CISC-13,18-GF-CISC-13,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,410,Field,462,Field,NA,968,Field,Mature,Unknown,Otolith,0.18
18-GF-CISC-12,18-GF-CISC-12,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,359,Field,403,Field,NA,664,Field,Mature,Unknown,Otolith,0.074
18-GF-CISC-11,18-GF-CISC-11,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,386,Field,435,Field,NA,830,Field,Mature,Unknown,Otolith,0.111
18-GF-CISC-10,18-GF-CISC-10,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,315,Field,352,Field,NA,438,Field,Mature,Unknown,Otolith,0.088
18-GF-CISC-09,18-GF-CISC-09,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,319,Field,355,Field,NA,512,Field,Mature,Unknown,Otolith,0.094
18-GF-CISC-08,18-GF-CISC-08,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,405,Field,450,Field,NA,970,Field,Mature,Unknown,Otolith,0.11
18-GF-CISC-07,18-GF-CISC-07,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,400,Field,445,Field,NA,982,Field,Mature,Unknown,Otolith,0.096
18-GF-CISC-06,18-GF-CISC-06,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,400,Field,446,Field,NA,1060,Field,Mature,Unknown,Otolith,0.085
18-GF-CISC-05,18-GF-CISC-05,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,319,Field,356,Field,NA,494,Field,Mature,Unknown,Otolith,0.081
18-GF-CISC-04,18-GF-CISC-04,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,372,Field,413,Field,NA,748,Field,Mature,Unknown,Otolith,0.088
18-GF-CISC-03,18-GF-CISC-03,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Male,381,Field,425,Field,NA,726,Field,Mature,Unknown,Otolith,0.12
18-GF-CISC-02,18-GF-CISC-02,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,354,Field,392,Field,NA,702,Field,Mature,Unknown,Otolith,0.079
18-GF-CISC-01,18-GF-CISC-01,17-Sep-18,0,Goodfish Lake,Lake,54.281119,-111.818309,North Saskatchewan,4701,CISC,Cisco,Coregonus artedi,Female,333,Field,375,Field,NA,524,Field,Mature,Unknown,Otolith,0.11
12-MS-CISC-26,12-MS-CISC-26,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,360,Field,NA,780,Field,Unknown,NA,NA,0.067
12-MS-CISC-25,12-MS-CISC-25,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,390,Field,NA,740,Field,Unknown,NA,NA,0.074
12-MS-CISC-24,12-MS-CISC-24,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Male,Unknown,NA,310,Field,NA,390,Field,Unknown,NA,NA,0.043
12-MS-CISC-23,12-MS-CISC-23,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Male,Unknown,NA,380,Field,NA,890,Field,Unknown,NA,NA,0.047
12-MS-CISC-22,12-MS-CISC-22,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,360,Field,NA,780,Field,Unknown,NA,NA,0.067
12-MS-CISC-21,12-MS-CISC-21,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,420,Field,NA,920,Field,Unknown,NA,NA,0.099
12-MS-CISC-20,12-MS-CISC-20,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,360,Field,NA,840,Field,Unknown,NA,NA,0.07
12-MS-CISC-19,12-MS-CISC-19,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,400,Field,NA,960,Field,Unknown,NA,NA,0.075
12-MS-CISC-18,12-MS-CISC-18,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,440,Field,NA,1090,Field,Unknown,NA,NA,0.123
12-MS-CISC-17,12-MS-CISC-17,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Unknown,Unknown,NA,370,Field,NA,1000,Field,Unknown,NA,NA,0.146
12-MS-CISC-16,12-MS-CISC-16,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Unknown,Unknown,NA,450,Field,NA,1200,Field,Unknown,NA,NA,0.147
12-MS-CISC-15,12-MS-CISC-15,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Male,Unknown,NA,410,Field,NA,920,Field,Unknown,NA,NA,0.109
12-MS-CISC-14,12-MS-CISC-14,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,430,Field,NA,1220,Field,Unknown,NA,NA,0.161
12-MS-CISC-13,12-MS-CISC-13,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Male,Unknown,NA,380,Field,NA,770,Field,Unknown,NA,NA,0.075
12-MS-CISC-12,12-MS-CISC-12,02-Oct-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Male,Unknown,NA,440,Field,NA,1200,Field,Unknown,NA,NA,0.098
12-MS-CISC-11,12-MS-CISC-11,05-Sep-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,440,Field,NA,1168,Field,Unknown,NA,NA,0.087
12-MS-CISC-10,12-MS-CISC-10,05-Sep-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,360,Field,NA,610,Field,Unknown,NA,NA,0.083
12-MS-CISC-09,12-MS-CISC-09,05-Sep-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,390,Field,NA,758,Field,Unknown,NA,NA,0.055
12-MS-CISC-08,12-MS-CISC-08,05-Sep-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Unknown,Unknown,NA,380,Field,NA,666,Field,Unknown,NA,NA,0.067
12-MS-CISC-07,12-MS-CISC-07,05-Sep-12,0,Moose Lake,Lake,54.248872,-110.917722,Lower Athabasca,5363,CISC,Cisco,Coregonus artedi,Female,Unknown,NA,420,Field,NA,1050,Field,Unknown,NA,NA,0.105
