Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Common Name,Binomial Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg),Feeding Behavior
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.436,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.379,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.477,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.424,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.408,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.459,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.778,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.24,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.434,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.396,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.364,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.411,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.431,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.314,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.521,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.551,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.393,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,,,0.165,Prey
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.423,Predator
2004-10-21,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,Northern Pike,Esox lucius,Unknown,,,,0.702,Predator
2004-10-22,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,,,0.217,Prey
2004-10-22,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,,,0.303,Prey
2004-10-22,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,,,0.267,Prey
2004-10-22,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,,,0.3,Prey
2004-10-22,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,,,0.206,Prey
2004-10-22,Twin Valley Reservoir,Reservoir,50.247041,-113.422596,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,,,0.097,Prey
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Unknown,,421.0,940.0,0.068,Prey
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Unknown,,321.0,560.0,0.052,Prey
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Unknown,,477.0,1460.0,0.11,Prey
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Unknown,,438.0,1000.0,0.008,Prey
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Unknown,,381.0,760.0,0.049,Prey
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Lake Whitefish,Coregonus clupeaformis,Unknown,,420.0,1050.0,0.029,Prey
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Northern Pike,Esox lucius,Unknown,,610.0,1410.0,0.312,Predator
2005-02-15,Wabamun Lake (Lake Wabamun),Lake,53.544822,-114.58302,North Saskatchewan,Northern Pike,Esox lucius,Unknown,,887.0,6700.0,0.444,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,340.0,,365.0,0.975,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,303.0,,285.0,1.067,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,298.0,,280.0,0.585,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,290.0,,265.0,0.64,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,295.0,,235.0,0.746,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,293.0,,230.0,0.655,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,282.0,,225.0,0.838,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,288.0,,220.0,0.731,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,282.0,,210.0,0.488,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,335.0,,375.0,0.811,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,311.0,,305.0,0.687,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,309.0,,305.0,0.843,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,375.0,,470.0,0.787,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Unknown,317.0,,325.0,0.885,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,321.0,,330.0,0.739,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,326.0,,330.0,0.964,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,324.0,,340.0,0.769,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,334.0,,345.0,0.829,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,332.0,,355.0,0.984,Predator
2005-04-20,Pine Coulee Reservoir,Reservoir,50.161803,-113.743303,South Saskatchewan,Walleye,Stizostedion vitreum vitreum,Male,331.0,,360.0,0.851,Predator
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,127.0,,0.035,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,134.0,,0.079,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,116.0,,0.077,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,133.0,,0.055,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,255.0,175.0,0.095,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,441.0,817.0,0.309,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,427.0,794.0,0.168,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,412.0,901.0,0.25,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,343.0,606.0,0.24,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,443.0,,0.693,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,322.0,447.0,0.198,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,389.0,785.0,0.397,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,383.0,737.0,0.316,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,422.0,1011.0,0.598,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,366.0,654.0,0.438,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,162.0,52.0,0.085,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,359.0,601.0,0.169,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,381.0,733.0,0.49,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,409.0,901.0,0.658,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,391.0,771.0,0.266,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,236.0,475.0,0.324,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,376.0,706.0,0.31,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,340.0,523.0,0.174,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,223.0,221.0,0.057,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,308.0,381.0,0.201,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,345.0,451.0,0.209,Prey
2005-09-28,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,259.0,212.0,0.172,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,361.0,,0.536,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,283.0,,0.065,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,145.0,,0.048,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,127.0,,0.054,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,258.0,,0.161,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,139.0,,0.075,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,351.0,,0.238,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,246.0,,0.105,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,405.0,,0.527,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Burbot,Lota lota,Unknown,,337.0,,0.426,Predator
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,351.0,,0.314,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,,381.0,,0.31,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Mountain Whitefish,Prosopium williamsoni,Unknown,,184.0,,0.047,Predator and Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,342.0,,0.259,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,313.0,,0.048,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Mountain Whitefish,Prosopium williamsoni,Unknown,,189.0,,0.037,Predator and Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,240.0,,0.072,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,266.0,,0.07,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,172.0,,0.036,Prey
2005-09-29,Willow Creek,River,50.121128,-113.776474,South Saskatchewan,Longnose Sucker,Catostomus catostomus,Unknown,,182.0,,0.073,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,404.0,,923.0,0.207,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,437.0,,1168.0,0.843,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,465.0,,812.0,0.15,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,351.0,,625.0,0.145,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,387.0,,776.0,0.361,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,393.0,,922.0,0.372,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,407.0,,950.0,0.233,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,482.0,,1823.0,0.324,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,451.0,,1316.0,0.671,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,469.0,,1374.0,0.699,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,456.0,,1499.0,0.799,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,391.0,,864.0,0.262,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,407.0,,993.0,0.497,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,420.0,,1125.0,0.203,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,432.0,,1298.0,0.331,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,424.0,,1169.0,0.547,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,419.0,,1060.0,0.555,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,449.0,,1199.0,0.466,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,455.0,,1295.0,0.731,Prey
2005-10-03,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,429.0,,1254.0,0.249,Prey
2005-10-04,Little Bow River (Twin Valley Upstream),River,50.326834,-113.507652,South Saskatchewan,White Sucker,Catostomus commersoni,Unknown,395.0,,780.0,0.106,Prey
2005-10-04,Little Bow River (Twin Valley Upstream),River,50.326834,-113.507652,South Saskatchewan,Northern Pike,Esox lucius,Unknown,314.0,,186.0,0.082,Predator
2005-10-04,Little Bow River (Twin Valley Downstream),River,50.220413,-113.391609,South Saskatchewan,Burbot,Lota lota,Unknown,642.0,,1836.0,0.447,Predator
2005-10-04,Little Bow River (Twin Valley Upstream),River,50.326834,-113.507652,South Saskatchewan,Northern Pike,Esox lucius,Unknown,320.0,,227.0,0.078,Predator
2005-10-04,Little Bow River (Twin Valley Upstream),River,50.326834,-113.507652,South Saskatchewan,Northern Pike,Esox lucius,Unknown,431.0,,702.0,0.099,Predator
2005-10-04,Little Bow River (Twin Valley Upstream),River,50.326834,-113.507652,South Saskatchewan,Northern Pike,Esox lucius,Unknown,545.0,,1261.0,0.292,Predator
2005-10-04,Little Bow River (Twin Valley Upstream),River,50.326834,-113.507652,South Saskatchewan,Northern Pike,Esox lucius,Unknown,566.0,,1247.0,0.138,Predator
2005-10-04,Little Bow River (Twin Valley Upstream),River,50.326834,-113.507652,South Saskatchewan,Northern Pike,Esox lucius,Unknown,614.0,,1354.0,0.163,Predator
